transaction_id,user_id,amount,merchant,category,timestamp,location,is_foreign,hour,day_of_week,is_fraud
8bc12229-2028-45fa-a926-547e82950082,7075,32.78,"Brewer, Whitaker and Flynn",utilities,2025-07-18 08:44:15,Phoenix,0,8,4,0
77c55702-1e3a-4b4d-b67f-e584bbf83914,8105,15.92,Anderson-Christian,utilities,2026-02-02 11:02:18,Los Angeles,0,11,0,0
4710aad0-3c2e-4559-8b7c-62c717830ccb,2523,10.08,Nolan Ltd,healthcare,2026-01-14 08:07:08,Houston,0,8,2,0
91122cc6-9c0e-4b89-9544-ede97ae61434,1244,8.81,Johnson LLC,online,2025-07-01 11:00:19,Chicago,0,11,1,0
c6084291-796c-4fdf-97f8-998fdacc2a65,6380,58.62,Yoder Group,food,2025-07-10 14:09:24,Phoenix,0,14,3,0
9be33ad0-fa40-4eba-9682-be36d4c16350,8435,7.14,"Downs, Garner and Marquez",food,2026-02-06 14:28:35,San Antonio,0,14,4,0
78e92eb4-f4fc-48cd-a978-f4dfd80dccc5,9070,48.5,"Welch, Miller and Sullivan",food,2025-09-14 12:36:01,Dallas,0,12,6,0
6d05a00c-45dc-4039-bfde-782cb6837f72,2924,14.81,Schroeder Inc,healthcare,2025-07-17 22:18:32,San Jose,0,22,3,0
669c7104-a7f8-4d51-a976-49d19db4499d,4160,10.92,Nelson PLC,healthcare,2025-08-08 19:48:09,Los Angeles,0,19,4,0
47ddcf36-8cf4-4e0e-8e95-b461ca2fc600,2287,55.2,Phillips Group,travel,2026-01-17 13:35:09,New York,0,13,5,0
05822d2d-f9d4-4d7b-b7d1-05594de771f4,9560,51.13,Robinson Group,travel,2026-03-18 15:06:50,San Jose,0,15,2,0
5a48c8f7-d13e-4fcd-a2f2-7e1f16b89714,1635,129.47,Larson-Lee,retail,2025-11-01 18:14:21,Los Angeles,0,18,5,0
b227a474-5743-4873-94f4-d05e1ed1d38e,9313,90.22,Bennett Group,online,2026-04-06 14:53:48,San Jose,0,14,0,0
9b3c9654-38fb-4d13-8b1a-4aff312d5f91,8670,17.97,"Martin, Malone and Roberts",healthcare,2026-01-26 08:24:15,San Antonio,0,8,0,0
9f522a59-422c-4faf-8a9d-4f4fa692de74,1580,71.03,Nichols Inc,retail,2025-07-07 09:03:55,Chicago,0,9,0,0
b138648e-0492-4553-91f1-c6c088908dc1,5732,86.22,Scott-Ray,healthcare,2025-09-11 15:17:56,Phoenix,0,15,3,0
d9169b83-cb58-49c9-bf5b-699aea478743,2151,9.31,Dyer-Coleman,utilities,2025-05-22 21:28:13,San Diego,0,21,3,0
e649a106-5f2d-433d-a8a4-07bf18d9cfa9,6645,107.17,"Huang, Johnson and Walsh",utilities,2025-12-19 20:12:47,Los Angeles,0,20,4,0
35ca0e6b-8143-4057-8cf2-471239401291,6493,6.94,Melton-Wang,travel,2025-09-21 13:02:23,San Jose,0,13,6,0
ad55849f-2d5c-41f1-aeeb-db3d05024f80,5239,22.28,Diaz-Miller,travel,2025-08-06 12:08:18,San Diego,0,12,2,0
42367741-1537-4bf6-af0e-15ac54e5e40a,8763,3038.2,Camacho-Thompson,entertainment,2025-12-08 04:14:05,Toronto,1,4,0,1
12fc2820-a820-4574-8619-5c88021d19b6,4772,30.57,"Johnson, Hamilton and Tucker",healthcare,2025-07-27 19:03:39,Chicago,0,19,6,0
61227442-e506-49a8-977c-b7adbd5cf3c7,4114,0.55,Gutierrez-White,online,2026-03-08 05:51:19,Los Angeles,0,5,6,1
a93a3e2b-d9d0-48c1-b1bb-d75758b0043c,7245,12.33,Brown and Sons,entertainment,2025-10-24 16:16:06,Chicago,0,16,4,0
95b8f4af-907c-4557-a541-1066c047becb,9217,168.53,Baird PLC,healthcare,2026-01-19 17:12:13,Los Angeles,0,17,0,0
8d3ddc72-2744-4a87-b9be-1163f8362246,5860,49.37,Dawson Inc,retail,2025-08-16 13:46:52,Chicago,0,13,5,0
47a29d4b-ae08-4102-a449-934e64949d76,2554,48.51,Adams PLC,entertainment,2025-09-29 17:08:29,Philadelphia,0,17,0,0
7f78eb5e-6ed3-4c77-a5ba-10447aed08a8,9534,9.18,Diaz Inc,entertainment,2026-04-22 13:58:41,Phoenix,0,13,2,0
52da500b-4435-4a6d-b1c5-3ee1d5ffb14d,5709,111.8,"Boyd, Bowen and Ross",food,2025-11-11 20:24:57,San Antonio,0,20,1,0
23f1acd9-8752-4fa4-9443-74debf13da5b,3455,15.81,Frederick LLC,travel,2025-09-12 20:37:05,Phoenix,0,20,4,0
cf474bad-1106-4b02-bacd-41f7535ceaa4,3660,92.68,"Morris, Savage and Herring",entertainment,2025-09-21 06:22:18,San Diego,0,6,6,0
a58b762d-d9d1-49d6-b1a8-cd5b72dc51ba,2176,6.39,"Nguyen, Cooper and Hill",retail,2026-01-17 12:16:53,San Jose,0,12,5,0
0fc73731-6ead-4e9c-9def-9058a82b7ddf,6691,154.46,Flores-Haynes,healthcare,2026-01-24 08:34:51,Los Angeles,0,8,5,0
cebf15be-ac8f-4b3d-910d-f81d217311d4,4481,16.75,Morgan Group,entertainment,2026-02-03 22:37:20,Los Angeles,0,22,1,0
f00c75a4-6159-4659-98a9-949b56c3f68e,3590,38.37,Gillespie Ltd,travel,2025-06-10 08:12:40,San Diego,0,8,1,0
41058904-45a9-4328-bc07-07e73dce4974,3825,22.17,Andrews and Sons,travel,2025-08-29 22:58:25,Los Angeles,0,22,4,0
57818a2c-a71d-4a58-8f0b-d8b4e32cab57,4925,33.41,"Rogers, Hoffman and Hampton",utilities,2026-02-02 10:02:37,San Diego,0,10,0,0
63f3446b-7844-43b3-976e-d1f2ba62c938,5054,3211.35,Lewis-Walsh,online,2025-08-22 01:59:15,Phoenix,0,1,4,1
5d0e5bf3-114a-4d88-92a9-0ac7145db780,1781,18.93,Walker Ltd,entertainment,2025-09-11 19:30:04,San Antonio,0,19,3,0
75106567-d2ea-4116-a9e4-2e5bc8908b91,9809,35.68,Goodman Group,entertainment,2026-03-11 20:34:58,San Jose,0,20,2,0
75a40251-a188-4959-b890-f8c82f338730,2388,64.24,"Maynard, Nelson and Cox",retail,2026-01-10 14:32:06,Chicago,0,14,5,0
84d404c5-9ceb-4229-9a4e-7814564d91fd,7082,150.42,Craig and Sons,travel,2026-03-24 22:13:27,Chicago,0,22,1,0
a9577f95-2562-44c3-a126-6d865a8ff9b5,2366,38.09,"Mayer, Mccoy and Clark",healthcare,2025-05-25 08:00:36,Dallas,0,8,6,0
63a7ffd3-c01e-4343-beab-7651fcf0c906,5711,22.46,Sexton-Gaines,online,2026-03-01 21:18:24,Houston,0,21,6,0
3cd91292-1a0b-47f8-ac4b-c957b032426c,7097,21.45,Parker PLC,retail,2026-03-01 19:28:41,Houston,0,19,6,0
729012ad-44da-4ffb-8e5d-fa9665ed1b88,8434,78.07,Adams-Smith,entertainment,2025-10-10 11:20:48,San Antonio,0,11,4,0
6243b588-2518-4e26-a556-2bee9d158ccf,1528,32.55,Phillips-Scott,online,2025-08-14 07:57:00,Philadelphia,0,7,3,0
fe11d5ec-7fd4-421f-82e0-73748b4833c6,1109,116.79,Washington-Martinez,utilities,2025-08-21 16:26:07,Houston,0,16,3,0
c09bf3a5-33e4-408e-8f20-d9e9552964e8,3285,5.59,"Davis, Mejia and Bright",online,2025-07-05 13:09:37,San Diego,0,13,5,0
59e79a3c-b243-4d74-b805-17193647feba,5502,270.22,Hernandez Inc,utilities,2025-06-27 19:34:47,Houston,0,19,4,0
5b752f8f-fd2b-4110-859a-80c67df3bb51,5433,89.91,Young-Herman,entertainment,2025-07-22 07:18:39,Philadelphia,0,7,1,0
c5081eb7-2076-46f5-8547-2ce1503fa1e4,9402,97.08,Lee Ltd,online,2025-10-16 18:44:25,Philadelphia,0,18,3,0
6c25dd87-d616-414d-a08d-c2bdf43d4c1a,2925,82.34,Moreno PLC,entertainment,2026-02-17 15:23:18,Philadelphia,0,15,1,0
8a6de55d-9bdb-4cf2-9a17-9fd83de0e7ca,9594,24.28,Lara-Washington,entertainment,2025-09-05 10:23:51,New York,0,10,4,0
ec93110a-91e5-46d7-a034-af9c68221c31,7565,44.43,Williams Ltd,online,2026-04-16 19:03:46,Dallas,0,19,3,0
c31974fd-02f2-45c2-b68c-15dd63c5a81c,7436,14.71,Page and Sons,retail,2025-11-27 06:03:40,Dallas,0,6,3,0
96d2fa24-2e09-4e1d-a029-8b4b26784c28,1780,33.53,"Chavez, Howell and Cooper",healthcare,2025-06-15 19:42:55,San Jose,0,19,6,0
cf39c2d1-b50d-4b98-98db-d1b9d71e56ad,5808,13.48,Jackson LLC,utilities,2026-03-15 11:37:45,Phoenix,0,11,6,0
0e503293-570e-406c-bf48-d00f953e4818,6503,151.85,Doyle-Holder,food,2026-02-14 22:11:09,Houston,0,22,5,0
307df5f6-371a-4d7b-a34b-781c8f55b4f7,7568,8.61,Trevino PLC,food,2025-12-23 17:03:39,San Jose,0,17,1,0
a2a35bde-7748-49b4-9b8a-747a7ff1cd39,8221,48.41,Hill-Johnson,online,2025-12-19 13:44:53,San Diego,0,13,4,0
db31dbde-47a6-4f53-9113-48227a474422,9534,31.35,Adams-Johnson,utilities,2026-04-02 19:56:02,Chicago,0,19,3,0
0ed80274-96bc-4683-8f57-b7677e3a2a58,5939,11.46,"Morgan, Rivers and Davidson",retail,2025-09-28 11:31:02,Philadelphia,0,11,6,0
e0e052ea-9534-49f5-8018-d81067954f42,7637,6.05,Francis-Johnson,food,2025-10-01 06:51:36,Houston,0,6,2,0
4bdd61a8-d335-4bde-a78e-01026c0ef08e,6606,214.59,"Harrington, Potter and Garrett",travel,2025-08-10 08:16:21,Los Angeles,0,8,6,0
3b1eee46-e445-4f9b-9f2c-2563e98eba64,7274,107.1,Ruiz-Johnson,food,2026-04-06 10:06:20,Dallas,0,10,0,0
b48238da-e497-406f-9902-cb75253c2100,5121,19.18,"Aguirre, Garcia and Jackson",food,2025-10-11 08:04:56,Phoenix,0,8,5,0
4aec2955-921c-439e-b06e-bc1f790a184b,3980,22.07,"Smith, Keith and Navarro",healthcare,2025-12-11 13:42:13,Dallas,0,13,3,0
a320f56e-ef13-4817-a891-ad6a588b2bbc,4766,226.38,"Henry, Jackson and Hughes",online,2025-08-04 20:00:13,San Jose,0,20,0,0
e2a35460-bbc7-483b-9a46-a29c27d513bb,1503,6.61,Soto Ltd,healthcare,2026-04-18 16:07:03,Los Angeles,0,16,5,0
ff5993bc-a124-4cf6-b684-cf1fa9e728a1,4536,60.67,Sanders-Adams,entertainment,2025-06-09 16:46:44,Los Angeles,0,16,0,0
3c3945c7-422a-4eea-ab32-84df7f41b67f,5003,35.32,Snyder-Wade,entertainment,2026-04-16 12:41:44,San Jose,0,12,3,0
1ebee6d5-3909-449b-b5cd-aae74c541996,7118,43.16,Johnson Ltd,travel,2025-10-10 08:53:43,San Antonio,0,8,4,0
a8a7d995-845f-4ea6-8ccc-0de73345af59,4763,8.7,Dodson-Nguyen,online,2026-03-06 12:40:25,Chicago,0,12,4,0
ccd68db6-2415-49ee-a76e-10a742506df0,9142,41.58,Nolan PLC,utilities,2025-12-18 17:57:07,Los Angeles,0,17,3,0
d8cb12f0-a897-4f8f-87fa-416d5786d59d,7612,39.64,"Johnson, Taylor and Griffin",food,2025-12-08 12:14:21,Philadelphia,0,12,0,0
854139d8-040c-4fd6-8c48-f5ca9498886f,1802,17.78,Price-Myers,entertainment,2025-08-31 17:07:43,Los Angeles,0,17,6,0
79ce24d2-aa8b-407b-9121-c127a21f9521,7542,118.35,"Burch, Mitchell and Jones",entertainment,2026-03-17 22:33:05,New York,0,22,1,0
5d73295e-bd53-41e3-bca2-725f15610840,3091,70.94,"Miller, Meza and Norton",travel,2026-04-30 16:27:02,Philadelphia,0,16,3,0
e7943cc0-e243-448b-824a-7f7e8f42cdab,3480,169.98,"Watson, Roth and Boyd",online,2026-03-11 10:52:02,Chicago,0,10,2,0
279c2e03-b5b8-4eb1-97fb-6e5007c65e4e,8692,81.09,Jackson-Jones,entertainment,2026-05-15 16:52:15,San Jose,0,16,4,0
d1799e49-bd09-4b65-bb25-09df42a334ef,9808,28.6,"Pitts, Anderson and Gonzalez",entertainment,2026-04-09 22:10:54,San Jose,0,22,3,0
a77341cf-a559-4555-a569-b96f68c57a81,7175,18.6,Cain-Brady,travel,2026-04-29 18:13:50,New York,0,18,2,0
9866bba5-61e3-4272-8ec5-89315d5aec2f,2388,49.31,"Mitchell, Gregory and Eaton",retail,2026-03-13 20:51:59,Dallas,0,20,4,0
54995511-4898-46ae-b9a5-fc56dcdb37cc,8179,107.71,Simpson Inc,food,2025-10-27 09:37:16,San Antonio,0,9,0,0
9ca0cdf1-7c04-4943-8840-c3de21a24408,4965,62.57,Little-Clarke,online,2025-09-28 19:22:42,San Diego,0,19,6,0
26d20edf-d608-4a8a-8b65-6063dfa70aa8,4574,19.66,"Carey, King and Lester",entertainment,2026-01-15 16:03:49,Los Angeles,0,16,3,0
93a89159-cc71-465c-b413-58303eafb12f,5356,13.82,Sosa Group,online,2026-04-26 08:05:28,Phoenix,0,8,6,0
7e0c5836-c317-4e76-b1aa-d34160d8dd83,9541,49.8,Parrish PLC,utilities,2025-08-17 17:08:52,San Antonio,0,17,6,0
17b8f408-e1ca-4889-aaad-beb81458cf06,8537,31.24,"Wells, Garcia and Mccoy",online,2026-03-29 19:28:05,San Antonio,0,19,6,0
38e316f4-8e02-491c-9fdb-3436bbf10adc,6858,33.59,"Mills, Frye and Wells",utilities,2025-12-05 14:00:23,Phoenix,0,14,4,0
5198eaac-a7db-43e0-9e1c-080229bba6d2,5179,26.51,"Barr, Montgomery and Clayton",healthcare,2025-05-26 20:39:31,Phoenix,0,20,0,0
6a406709-dc9c-4a1d-b2b5-3414557479eb,8663,10.56,Farmer Group,healthcare,2025-07-11 14:57:14,San Antonio,0,14,4,0
ec93e4fa-47d4-434b-a7d5-13fb87240f5b,3627,14.79,Smith-Mullins,utilities,2026-02-16 10:32:08,San Antonio,0,10,0,0
7915bde1-a1b0-4496-b28a-c482266a77f6,9506,1.7,Costa-Jimenez,entertainment,2026-05-08 07:54:49,New York,0,7,4,0
e6ad4f3a-a6fa-4ff4-b6f7-079f92511ce5,9184,10.83,Davidson PLC,online,2025-06-04 20:28:53,San Diego,0,20,2,0
e6d15338-bff8-475e-b6f1-a07dfd56f462,4051,17.07,"Stewart, Gutierrez and Murphy",travel,2025-08-21 21:39:29,Phoenix,0,21,3,0
41bad9b6-643d-45d5-8bbb-e776f5d2f747,6348,102.19,Morris-Aguilar,retail,2025-11-29 13:05:07,San Antonio,0,13,5,0
f6c5fffe-890a-4b98-b5f6-665184a95ccb,9240,36.53,"Velazquez, Mckinney and Kim",travel,2026-04-23 10:30:39,Los Angeles,0,10,3,0
b6c67330-4fdd-478e-95d0-771e98616e93,1415,99.98,"Lopez, Miller and Sloan",utilities,2026-03-23 16:33:23,New York,0,16,0,0
77c5dcc5-57ce-4dd1-8fb8-d55428da02ef,1233,88.36,Kim-Hall,online,2025-06-09 13:56:11,Chicago,0,13,0,0
07b45c6d-ece6-4258-b2c9-c006348f9ead,2459,23.28,"Warner, Thomas and Briggs",online,2025-07-01 19:18:52,San Jose,0,19,1,0
81e92776-3c8e-4315-bdaf-067075a3f1a0,4688,24.18,Turner-Wilson,entertainment,2025-10-11 20:59:44,Phoenix,0,20,5,0
6742c40b-a72e-4352-b33d-a6732d27d32f,8888,4972.48,"Martinez, Anderson and Barton",online,2025-07-06 05:22:55,London,1,5,6,1
84f7f4ae-dcc4-4b76-bf6f-e958615a97d1,7718,177.95,"Parker, Smith and Johnson",entertainment,2025-07-22 20:54:28,San Jose,0,20,1,0
73dcfd44-078a-40d0-82da-a2b40a835db8,8100,39.76,Santiago-Brown,food,2025-09-12 10:55:48,New York,0,10,4,0
d7ce98ea-1cec-465e-a994-27b79101d37f,8102,24.47,Garcia-Browning,utilities,2025-10-18 13:20:18,Phoenix,0,13,5,0
45ea1232-539b-4d81-8c89-de88b7b28835,3312,44.11,Martin-Martinez,travel,2026-01-30 10:30:01,San Jose,0,10,4,0
94d851e1-62a6-4134-8b55-e86d854b6cd4,2854,36.62,"Jensen, Simpson and Kane",travel,2026-01-17 11:46:06,Los Angeles,0,11,5,0
e2ce4a52-5aba-4475-a16e-3268bf8e1964,2924,6.54,Beasley Ltd,healthcare,2025-12-26 13:21:04,Dallas,0,13,4,0
62c113b1-b76d-4c01-8bdb-45e896c230c5,5530,39.1,Welch-Berry,online,2025-09-21 19:15:38,Los Angeles,0,19,6,0
8953369e-6ac3-44a9-912f-8a93dc626d37,5065,61.77,Crawford-Stone,retail,2025-06-18 06:29:05,Phoenix,0,6,2,0
7791d84f-5906-4fb1-8cd7-832911158fd8,4005,6.12,"Ramirez, Taylor and Everett",online,2025-09-15 10:35:44,San Jose,0,10,0,0
cac6cf59-8f29-4f56-ae9e-f76825fa0ebc,1577,34.07,Winters-Williams,healthcare,2025-09-03 18:54:06,San Jose,0,18,2,0
86ce11ed-e302-4e72-a664-90a8a8a46cd3,5292,37.09,Wright and Sons,utilities,2026-01-17 15:41:33,Philadelphia,0,15,5,0
793e128d-3cac-46ed-a092-1470350119b1,7566,21.12,Garrison Group,healthcare,2026-04-03 16:35:41,Dallas,0,16,4,0
cee2a1e4-f4a6-4616-a6d6-07480e70dd4a,6412,34.14,Washington Ltd,travel,2025-10-02 11:40:27,Dallas,0,11,3,0
8cfbd2d9-eb22-4d51-8509-e6605b901f55,8738,168.5,"Meadows, Harrell and Monroe",travel,2025-10-11 08:45:46,New York,0,8,5,0
ef583b37-ca67-4812-a39d-4508c4326045,6621,1701.27,Lopez LLC,retail,2025-11-19 00:32:04,Tokyo,1,0,2,1
06c5400a-5ca1-4719-aa99-5a2d0096a32e,6724,53.36,"Alvarado, Arnold and Wallace",retail,2026-01-23 21:19:44,San Jose,0,21,4,0
9871478b-e92e-4ac0-8274-aee6af2bdc2f,4868,10.85,Dawson PLC,food,2025-08-20 06:39:56,Chicago,0,6,2,0
773b51d8-1d30-43df-8c0b-1c46be42e206,8116,500.0,"Little, Knight and White",food,2026-04-16 17:09:46,San Antonio,0,17,3,0
35b6c2f6-3ae4-4cbb-a664-a2718a723216,3591,36.58,"Hansen, Cruz and Dodson",online,2026-01-11 18:43:19,San Antonio,0,18,6,0
8513327d-7d3e-4f8c-8fe1-240cc733bde7,2677,49.36,"Wright, Shelton and Smith",travel,2025-09-19 08:12:43,Phoenix,0,8,4,0
910ce24e-43ce-415f-9c67-550a7c45b0c0,9471,14.74,"Green, Rivers and Nelson",travel,2025-05-21 12:53:16,Philadelphia,0,12,2,0
8161eb68-34a9-4734-8772-ad262d9c9178,5674,32.15,Patrick-Patrick,utilities,2026-01-19 10:26:29,Houston,0,10,0,0
d2313233-c8d9-4d02-a19e-a26a817f75bf,1685,174.38,Crawford LLC,entertainment,2025-06-10 11:51:14,Dallas,0,11,1,0
e6c58c02-9ef7-4a27-bc3b-2a29126de03f,8466,62.75,Blake-Williams,retail,2026-01-06 06:44:26,New York,0,6,1,0
46fea5c7-70fa-40d6-a06d-8722cb92b764,4659,52.28,"Wood, Chen and Robertson",retail,2025-10-19 11:38:47,Los Angeles,0,11,6,0
493ab618-40c3-46ef-a5f6-9a56e469724d,4664,56.38,Nicholson Group,food,2025-07-19 22:34:03,New York,0,22,5,0
0298c114-f36b-4eca-a78a-51aecc9d8765,6911,16.47,Lang PLC,healthcare,2025-06-20 17:00:53,San Diego,0,17,4,0
6ab63f06-df87-42fb-8ec6-4fbb1819d6ba,5671,24.22,"Robinson, Robertson and Rose",entertainment,2025-08-30 10:12:32,San Antonio,0,10,5,0
21aff6f2-a7d8-4e1e-8a3e-7c6a093b1443,3075,37.6,Barnett-Taylor,food,2026-03-26 21:28:30,San Diego,0,21,3,0
030badd6-2a1e-42f6-95d3-834533c6ea4e,3450,10.3,Baker-Mckinney,utilities,2025-06-30 06:17:50,San Jose,0,6,0,0
32a5d710-b9ee-4dbe-8b94-54106d5fe402,9497,48.31,"Lopez, Ramos and Woodard",retail,2026-04-16 07:48:33,San Jose,0,7,3,0
ffcb0b7e-f36d-49da-bc19-56493243b93d,9833,20.0,Dunn Inc,healthcare,2026-03-11 19:30:04,Chicago,0,19,2,0
f7ce2eeb-818b-49c9-b0dd-f90201163989,2193,0.45,"Smith, Walker and Richards",travel,2025-07-16 05:28:04,San Antonio,0,5,2,1
012fa70c-a3c0-4fa8-8f99-fd92996eeaea,9720,35.75,Golden-Burton,healthcare,2025-07-24 14:55:43,New York,0,14,3,0
376c6c06-5867-4775-b899-c655f709c903,5361,121.51,"Castaneda, Brock and Ferguson",food,2025-06-25 19:44:35,San Antonio,0,19,2,0
dcb9fa0e-c3f7-45f8-ab23-afb9d93e3324,3033,5.71,"Zamora, Lawrence and Anthony",entertainment,2026-04-10 18:47:41,San Diego,0,18,4,0
3f74bb9b-da4d-49a8-a48a-853806012b01,9626,237.33,"Blanchard, Franklin and Kline",utilities,2026-03-28 09:52:11,Los Angeles,0,9,5,0
5f4a9444-7076-4c25-aa81-61481a521044,2586,28.61,Martinez-Johnson,travel,2025-07-02 21:29:02,Chicago,0,21,2,0
662e8783-8656-476e-8299-c1dac4cf1bd4,2455,20.12,"Villanueva, Sherman and Fowler",travel,2025-11-06 21:19:04,Los Angeles,0,21,3,0
33dad905-5a72-4627-aae0-a5a64042c8f0,2982,25.98,Williams Ltd,food,2025-07-18 14:42:25,San Antonio,0,14,4,0
dbac7876-ae85-415e-a2a3-37bbfc9ffc9d,8707,4.99,"Pierce, Haley and White",retail,2026-01-22 14:27:23,Dallas,0,14,3,0
2d302f18-92f5-4d92-b5d5-b36420e97e12,5579,14.54,Williams Group,utilities,2026-04-16 21:18:09,Phoenix,0,21,3,0
a56ff445-65c9-4f8c-a749-56719e1f43bb,8058,17.43,Hahn-Lopez,utilities,2025-07-18 14:58:01,Phoenix,0,14,4,0
ca4ca802-9288-489b-bdfa-f6103f7f9026,8630,44.79,Adams Inc,entertainment,2025-11-06 16:00:14,Phoenix,0,16,3,0
15d91867-9452-433f-b197-722358f5f6d9,3959,16.77,Jacobs LLC,travel,2026-01-02 21:58:52,Los Angeles,0,21,4,0
a5e9d85d-8646-412e-a601-963c17cacedf,8273,24.09,Barnes-Lozano,utilities,2025-08-04 14:24:27,Houston,0,14,0,0
30f92170-67fd-44a0-bc93-50bfa39c96c8,8793,45.73,Woods-Fox,retail,2025-08-22 11:21:29,New York,0,11,4,0
e27268c3-f6f0-4499-8840-a93fb62280c0,2468,41.2,Rhodes-Lewis,online,2026-01-31 07:24:45,Philadelphia,0,7,5,0
37e03c4b-3d53-48e0-bfed-2a30e6fb751a,7925,76.23,Kline LLC,retail,2026-02-25 11:27:43,San Antonio,0,11,2,0
e5853693-3d1d-4fac-a8fa-850cfff35f3e,5823,66.44,Palmer and Sons,healthcare,2026-04-04 22:22:10,Houston,0,22,5,0
383c4d82-1e5e-4906-959e-e76e09890ba7,7700,6.27,Miller and Sons,online,2026-02-02 08:54:55,San Antonio,0,8,0,0
714592a9-0569-4cfd-a6e4-856b6949ff8b,8820,33.04,Hall Ltd,travel,2025-12-02 22:23:27,Phoenix,0,22,1,0
4739b97b-1ccf-4994-a1b3-ec922f6893c1,4748,32.21,Caldwell-Willis,online,2026-03-15 13:24:47,New York,0,13,6,0
6058f5d8-91b1-40ba-805e-8537549a7dea,1829,135.72,Johnson-Jones,online,2025-05-26 06:19:07,Phoenix,0,6,0,0
24741585-f05b-4126-9e6a-b897efe153b2,5342,73.3,Henderson and Sons,healthcare,2026-02-09 16:48:33,San Jose,0,16,0,0
a48e92da-4ded-4915-8bcd-f9bac22eea9e,5205,25.74,Graves-Hendrix,entertainment,2025-11-14 18:44:44,Los Angeles,0,18,4,0
07d194bf-7567-4da5-8c48-a8c886ba9f41,2341,6.42,Page-Martinez,entertainment,2026-04-07 14:41:47,San Antonio,0,14,1,0
13958394-b05e-4ffb-9179-a37e4eb60f5b,5220,80.73,Rogers-Wood,travel,2026-02-10 21:11:44,San Jose,0,21,1,0
1282104b-0d30-47dc-ae8e-3e1394dcbbf3,1910,4.28,Erickson Group,entertainment,2026-03-30 17:19:31,Dallas,0,17,0,0
4315ca06-c4fd-422a-9faa-c73475102b55,1141,22.66,"Becker, Gonzales and Carlson",entertainment,2025-07-28 19:49:08,Philadelphia,0,19,0,0
8b34b84b-322f-47d4-9c80-3fb25a19930c,5570,198.17,Medina Ltd,utilities,2026-05-03 07:30:06,Houston,0,7,6,0
5cafdf34-c460-4f03-a256-658143cadc28,1698,89.82,Richards-Green,entertainment,2025-08-11 17:18:57,Phoenix,0,17,0,0
2a50071c-8967-47be-82aa-f0fc14b47c98,6074,21.81,Jackson-Nixon,utilities,2025-12-11 10:44:38,Los Angeles,0,10,3,0
183d371a-5c46-40ad-9493-046144f01fc9,1330,14.51,Wells Group,online,2026-03-26 12:48:56,San Antonio,0,12,3,0
2275a925-6e2b-4c11-93b0-3a7114e234e5,5958,10.67,Fox-Hancock,utilities,2026-05-17 08:17:11,Houston,0,8,6,0
787f46b5-7cdd-4313-a4a9-9f4a9ee93814,9664,133.22,Shaw Ltd,online,2025-06-14 17:04:26,Los Angeles,0,17,5,0
23b71d5f-bf9f-4338-8627-bcd32a7d0672,4141,39.52,"Ramirez, Fisher and Robertson",utilities,2025-10-16 06:51:57,San Antonio,0,6,3,0
ec87a0c7-cc24-43f4-980f-71bbe03ef03b,4173,22.24,Torres LLC,healthcare,2026-01-23 14:55:16,Houston,0,14,4,0
e1b4f431-8bd4-4d95-acfb-c6df52afb850,4967,8.74,Torres and Sons,entertainment,2026-02-19 09:55:19,Houston,0,9,3,0
f1c09ee2-dbf9-434f-9761-4312029b4593,9374,17.58,"Mullins, Mora and Nelson",travel,2026-03-09 14:25:50,Houston,0,14,0,0
4054ac1f-f45d-4c06-b5b1-6e96c4e81587,7642,16.8,Ross Inc,online,2026-02-18 10:51:09,San Antonio,0,10,2,0
6cc54fbc-5582-4a22-b785-ea6ba7d860d2,7035,122.73,"Jackson, Cortez and Stewart",food,2025-09-23 15:39:27,Phoenix,0,15,1,0
701707ab-8acc-4b00-a4c5-edeb477fa232,6888,140.57,"Salazar, Garza and Rhodes",utilities,2025-08-11 18:27:10,Los Angeles,0,18,0,0
31823f38-149a-47d3-b99a-8bb0eb7a69ea,6291,8.52,Lloyd-Finley,retail,2026-04-02 07:53:06,San Antonio,0,7,3,0
a4b5d210-ca1e-48cc-874f-c7d157e76017,2165,18.03,Dunn and Sons,online,2025-09-01 19:59:11,Philadelphia,0,19,0,0
1c58b154-035b-4ad7-be23-9eccc0ff68af,6914,119.86,"Johnson, Brown and Cruz",food,2026-03-15 12:53:17,Philadelphia,0,12,6,0
bb1a084d-3893-4e93-98f0-19494c01a546,7740,40.18,Brown-Rocha,food,2025-11-12 15:09:06,San Diego,0,15,2,0
b5382317-c439-4cf1-9518-50ef3bb8ca24,2174,15.18,Morrison Ltd,utilities,2025-06-19 12:12:53,San Diego,0,12,3,0
08845212-8914-4430-807e-9063f70a49ab,2143,16.29,Ballard-Gray,food,2026-04-25 16:20:05,Houston,0,16,5,0
eca7ae90-023a-41fc-8748-cb856e2eb8a4,8598,64.04,Delgado Ltd,utilities,2025-10-25 18:29:14,San Diego,0,18,5,0
4f90ba1a-96ef-4146-bf69-bb9a7666802a,1976,3.43,Cannon LLC,food,2026-03-13 14:49:19,Phoenix,0,14,4,0
0f4606b2-b01d-4f87-8cd1-5113e5f9fe59,1986,32.24,Romero-Rivera,food,2026-04-02 13:20:22,New York,0,13,3,0
88f29660-7353-4919-8bf2-ceb589993fe7,9388,24.97,Chen Inc,utilities,2025-06-13 19:48:37,San Diego,0,19,4,0
